SaleID,Product_id,Customer_id,Units_sold,SaleDate,BuyerType,year
778,33,129,96,"Saturday, February 17, 2024",Seller,2024
953,33,111,41,"Tuesday, October 8, 2024",Seller,2024
959,33,107,66,"Friday, August 16, 2024",Seller,2024
1156,33,3,19,"Friday, January 3, 2025",Seller,2025
1286,33,188,55,"Sunday, September 7, 2025",Seller,2025
1335,33,29,29,"Wednesday, August 27, 2025",Seller,2025
1404,33,24,30,"Friday, April 11, 2025",Seller,2025
1425,33,119,75,"Tuesday, November 25, 2025",Seller,2025
33,29,97,52,"Tuesday, June 6, 2023",Seller,2023
120,29,43,100,"Monday, May 29, 2023",Seller,2023
147,29,73,83,"Wednesday, September 27, 2023",Seller,2023
317,29,91,55,"Monday, September 4, 2023",Seller,2023
527,29,138,8,"Monday, October 23, 2023",Seller,2023
553,29,30,53,"Sunday, October 1, 2023",Seller,2023
667,29,80,32,"Sunday, October 1, 2023",Seller,2023
833,29,168,30,"Tuesday, February 21, 2023",Seller,2023
1082,29,150,72,"Monday, January 16, 2023",Seller,2023
1352,29,146,21,"Saturday, April 1, 2023",Seller,2023
1482,29,91,25,"Monday, June 26, 2023",Seller,2023
1600,29,86,12,"Saturday, June 17, 2023",Seller,2023
1777,29,114,64,"Sunday, January 29, 2023",Seller,2023
2235,29,137,5,"Friday, December 22, 2023",Seller,2023
2535,29,102,98,"Wednesday, September 27, 2023",Seller,2023
2882,29,98,62,"Tuesday, June 27, 2023",Seller,2023
3384,29,76,15,"Wednesday, June 7, 2023",Seller,2023
3411,29,14,37,"Tuesday, July 11, 2023",Seller,2023
3564,29,159,97,"Sunday, March 12, 2023",Seller,2023
3655,29,81,94,"Thursday, May 11, 2023",Seller,2023
3713,29,65,14,"Tuesday, February 7, 2023",Seller,2023
3774,29,150,100,"Wednesday, December 20, 2023",Seller,2023
4234,29,88,60,"Saturday, March 4, 2023",Seller,2023
4290,29,53,42,"Saturday, March 11, 2023",Seller,2023
4577,29,191,79,"Sunday, April 16, 2023",Seller,2023
4733,29,5,100,"Monday, August 7, 2023",Seller,2023
4772,29,134,98,"Friday, July 21, 2023",Seller,2023
5021,29,106,31,"Monday, May 29, 2023",Seller,2023
5911,29,194,23,"Wednesday, August 16, 2023",Seller,2023
5937,29,159,99,"Tuesday, December 19, 2023",Seller,2023
5976,29,98,90,"Tuesday, November 14, 2023",Seller,2023
6093,29,40,69,"Friday, June 23, 2023",Seller,2023
6123,29,23,58,"Sunday, August 27, 2023",Seller,2023
6132,29,196,95,"Sunday, November 26, 2023",Seller,2023
6413,29,119,94,"Friday, May 26, 2023",Seller,2023
6705,29,121,20,"Sunday, December 17, 2023",Seller,2023
6862,29,43,46,"Sunday, May 14, 2023",Seller,2023
6916,29,162,77,"Thursday, August 31, 2023",Seller,2023
6939,29,25,23,"Thursday, August 31, 2023",Seller,2023
7035,29,108,89,"Tuesday, December 12, 2023",Seller,2023
7134,29,101,80,"Monday, December 11, 2023",Seller,2023
7303,29,155,24,"Sunday, March 5, 2023",Seller,2023
7373,29,120,88,"Saturday, July 29, 2023",Seller,2023
7424,29,185,32,"Monday, March 6, 2023",Seller,2023
8341,29,64,95,"Sunday, March 12, 2023",Seller,2023
8464,29,32,84,"Saturday, April 1, 2023",Seller,2023
8599,29,196,98,"Sunday, July 23, 2023",Seller,2023
8728,29,88,96,"Monday, October 9, 2023",Seller,2023
8811,29,97,35,"Wednesday, December 20, 2023",Seller,2023
8937,29,184,64,"Thursday, June 22, 2023",Seller,2023
9010,29,123,66,"Monday, February 6, 2023",Seller,2023
9465,29,38,95,"Friday, October 13, 2023",Seller,2023
9513,29,5,52,"Friday, May 19, 2023",Seller,2023
9838,29,41,61,"Wednesday, December 13, 2023",Seller,2023
9919,29,68,47,"Sunday, May 14, 2023",Seller,2023
120,29,43,100,"Thursday, January 25, 2024",Seller,2024
147,29,73,83,"Friday, January 27, 2023",Seller,2023
317,29,91,55,"Friday, September 22, 2023",Seller,2023
527,29,138,8,"Sunday, November 5, 2023",Seller,2023
553,29,30,53,"Friday, June 16, 2023",Seller,2023
667,29,80,32,"Thursday, November 23, 2023",Seller,2023
833,29,168,30,"Sunday, October 8, 2023",Seller,2023
1082,29,150,72,"Monday, January 16, 2023",Seller,2023
1352,29,146,21,"Saturday, April 1, 2023",Seller,2023
1482,29,91,25,"Monday, June 26, 2023",Seller,2023
1600,29,86,12,"Saturday, June 17, 2023",Seller,2023
1777,29,114,64,"Sunday, January 29, 2023",Seller,2023
2235,29,137,5,"Friday, December 22, 2023",Seller,2023
2535,29,102,98,"Wednesday, September 27, 2023",Seller,2023
2882,29,98,62,"Tuesday, June 27, 2023",Seller,2023
3384,29,76,15,"Wednesday, June 7, 2023",Seller,2023
3411,29,14,37,"Tuesday, July 11, 2023",Seller,2023
3564,29,159,97,"Sunday, March 12, 2023",Seller,2023
3655,29,81,94,"Thursday, May 11, 2023",Seller,2023
3713,29,65,14,"Tuesday, February 7, 2023",Seller,2023
3774,29,150,100,"Wednesday, December 20, 2023",Seller,2023
4234,29,88,60,"Saturday, March 4, 2023",Seller,2023
4290,29,53,42,"Saturday, March 11, 2023",Seller,2023
4577,29,191,79,"Sunday, April 16, 2023",Seller,2023
4733,29,5,100,"Monday, August 7, 2023",Seller,2023
4772,29,134,98,"Friday, July 21, 2023",Seller,2023
3,29,60,51,"Tuesday, March 1, 2022",Seller,2022
5,29,174,65,"Sunday, May 1, 2022",Seller,2022
106,29,57,69,"Saturday, April 16, 2022",Seller,2022
381,29,181,79,"Monday, January 16, 2023",Seller,2023
555,29,187,91,"Thursday, September 7, 2023",Seller,2023
606,29,157,35,"Tuesday, August 29, 2023",Seller,2023
614,29,57,10,"Friday, June 9, 2023",Seller,2023
627,29,182,81,"Tuesday, September 19, 2023",Seller,2023
705,29,116,82,"Monday, June 12, 2023",Seller,2023
741,29,148,73,"Friday, November 1, 2024",Seller,2024
913,29,181,48,"Sunday, January 7, 2024",Seller,2024
995,29,102,40,"Saturday, September 21, 2024",Seller,2024
1022,29,172,17,"Friday, October 18, 2024",Seller,2024
1070,29,125,72,"Sunday, May 12, 2024",Seller,2024
1196,29,69,66,"Saturday, October 4, 2025",Seller,2025
1203,29,47,40,"Thursday, April 17, 2025",Seller,2025
1230,29,140,80,"Wednesday, May 14, 2025",Seller,2025
1375,29,65,43,"Tuesday, June 10, 2025",Seller,2025
299,12,169,28,"Sunday, August 13, 2023",Seller,2023
305,12,166,90,"Thursday, April 20, 2023",Seller,2023
797,12,36,40,"Wednesday, December 13, 2023",Seller,2023
930,12,34,30,"Wednesday, November 29, 2023",Seller,2023
1053,12,8,63,"Saturday, March 11, 2023",Seller,2023
1341,12,115,84,"Sunday, July 2, 2023",Seller,2023
1381,12,100,36,"Saturday, May 6, 2023",Seller,2023
1421,12,103,35,"Wednesday, January 11, 2023",Seller,2023
1437,12,122,41,"Friday, November 3, 2023",Seller,2023
1533,12,54,53,"Sunday, October 8, 2023",Seller,2023
1765,12,65,93,"Sunday, December 10, 2023",Seller,2023
1883,12,164,50,"Wednesday, November 15, 2023",Seller,2023
1955,12,50,94,"Wednesday, August 23, 2023",Seller,2023
2718,12,98,56,"Wednesday, November 15, 2023",Seller,2023
2787,12,10,46,"Thursday, September 14, 2023",Seller,2023
2905,12,63,88,"Sunday, July 23, 2023",Seller,2023
2909,12,97,36,"Sunday, July 23, 2023",Seller,2023
3035,12,7,55,"Sunday, October 29, 2023",Seller,2023
3135,12,185,91,"Tuesday, May 23, 2023",Seller,2023
3176,12,126,58,"Sunday, April 9, 2023",Seller,2023
3390,12,187,13,"Friday, September 8, 2023",Seller,2023
3614,12,140,19,"Monday, December 18, 2023",Seller,2023
3693,12,36,48,"Monday, May 22, 2023",Seller,2023
3842,12,98,15,"Thursday, January 12, 2023",Seller,2023
3924,12,54,91,"Friday, December 1, 2023",Seller,2023
3937,12,118,39,"Saturday, February 11, 2023",Seller,2023
4256,12,190,20,"Saturday, July 8, 2023",Seller,2023
5582,12,9,70,"Tuesday, July 25, 2023",Seller,2023
5669,12,128,26,"Monday, May 1, 2023",Seller,2023
5922,12,22,96,"Wednesday, December 13, 2023",Seller,2023
6022,12,137,69,"Sunday, May 28, 2023",Seller,2023
6157,12,6,74,"Wednesday, February 1, 2023",Seller,2023
6163,12,32,79,"Sunday, July 23, 2023",Seller,2023
6327,12,20,6,"Sunday, April 2, 2023",Seller,2023
6505,12,71,34,"Monday, October 30, 2023",Seller,2023
6513,12,195,42,"Monday, May 1, 2023",Seller,2023
6648,12,133,73,"Thursday, April 27, 2023",Seller,2023
6709,12,40,64,"Thursday, March 23, 2023",Seller,2023
7151,12,65,66,"Sunday, April 9, 2023",Seller,2023
7697,12,193,52,"Wednesday, September 6, 2023",Seller,2023
7814,12,180,90,"Tuesday, May 23, 2023",Seller,2023
7894,12,36,67,"Friday, December 8, 2023",Seller,2023
7962,12,96,61,"Friday, October 13, 2023",Seller,2023
8049,12,50,14,"Monday, August 21, 2023",Seller,2023
8570,12,80,64,"Thursday, July 13, 2023",Seller,2023
8652,12,153,43,"Friday, March 3, 2023",Seller,2023
8677,12,199,39,"Friday, November 17, 2023",Seller,2023
8802,12,65,97,"Tuesday, September 26, 2023",Seller,2023
8823,12,17,31,"Saturday, January 28, 2023",Seller,2023
8908,12,131,95,"Thursday, September 7, 2023",Seller,2023
8963,12,107,35,"Wednesday, April 5, 2023",Seller,2023
9292,12,168,47,"Saturday, April 15, 2023",Seller,2023
9401,12,147,59,"Sunday, October 29, 2023",Seller,2023
9534,12,139,33,"Tuesday, November 21, 2023",Seller,2023
9571,12,143,73,"Tuesday, September 19, 2023",Seller,2023
9796,12,76,19,"Wednesday, January 11, 2023",Seller,2023
9949,12,151,44,"Friday, March 24, 2023",Seller,2023
9989,12,118,54,"Sunday, February 5, 2023",Seller,2023
299,12,169,28,"Tuesday, August 29, 2023",Seller,2023
305,12,166,90,"Friday, June 9, 2023",Seller,2023
797,12,36,40,"Wednesday, June 21, 2023",Seller,2023
930,12,34,30,"Monday, December 25, 2023",Seller,2023
1053,12,8,63,"Saturday, March 11, 2023",Seller,2023
1341,12,115,84,"Sunday, July 2, 2023",Seller,2023
1381,12,100,36,"Saturday, May 6, 2023",Seller,2023
1421,12,103,35,"Wednesday, January 11, 2023",Seller,2023
1437,12,122,41,"Friday, November 3, 2023",Seller,2023
1533,12,54,53,"Sunday, October 8, 2023",Seller,2023
1765,12,65,93,"Sunday, December 10, 2023",Seller,2023
1883,12,164,50,"Wednesday, November 15, 2023",Seller,2023
1955,12,50,94,"Wednesday, August 23, 2023",Seller,2023
2718,12,98,56,"Wednesday, November 15, 2023",Seller,2023
2787,12,10,46,"Thursday, September 14, 2023",Seller,2023
2905,12,63,88,"Sunday, July 23, 2023",Seller,2023
2909,12,97,36,"Sunday, July 23, 2023",Seller,2023
3035,12,7,55,"Sunday, October 29, 2023",Seller,2023
3135,12,185,91,"Tuesday, May 23, 2023",Seller,2023
3176,12,126,58,"Sunday, April 9, 2023",Seller,2023
3390,12,187,13,"Friday, September 8, 2023",Seller,2023
3614,12,140,19,"Monday, December 18, 2023",Seller,2023
3693,12,36,48,"Monday, May 22, 2023",Seller,2023
3842,12,98,15,"Thursday, January 12, 2023",Seller,2023
3924,12,54,91,"Friday, December 1, 2023",Seller,2023
3937,12,118,39,"Saturday, February 11, 2023",Seller,2023
4256,12,190,20,"Saturday, July 8, 2023",Seller,2023
6,12,99,69,"Wednesday, June 1, 2022",Seller,2022
221,12,138,95,"Thursday, September 8, 2022",Seller,2022
270,12,46,87,"Tuesday, September 27, 2022",Seller,2022
275,12,133,41,"Thursday, February 10, 2022",Seller,2022
278,12,169,75,"Tuesday, May 10, 2022",Seller,2022
394,12,11,30,"Sunday, January 29, 2023",Seller,2023
442,12,69,74,"Saturday, March 18, 2023",Seller,2023
450,12,28,58,"Sunday, March 26, 2023",Seller,2023
748,12,151,46,"Thursday, January 18, 2024",Seller,2024
926,12,15,35,"Sunday, July 14, 2024",Seller,2024
927,12,143,98,"Monday, July 15, 2024",Seller,2024
1142,12,117,57,"Saturday, February 15, 2025",Seller,2025
1175,12,48,77,"Thursday, March 20, 2025",Seller,2025
1299,12,28,32,"Tuesday, July 22, 2025",Seller,2025
1303,12,33,47,"Saturday, July 26, 2025",Seller,2025
1361,12,97,66,"Monday, September 22, 2025",Seller,2025
117,30,139,76,"Monday, March 20, 2023",Seller,2023
144,30,116,58,"Friday, June 2, 2023",Seller,2023
696,30,92,25,"Monday, May 1, 2023",Seller,2023
983,30,122,18,"Wednesday, December 13, 2023",Seller,2023
997,30,192,15,"Thursday, June 1, 2023",Seller,2023
1014,30,127,22,"Thursday, September 14, 2023",Seller,2023
1172,30,24,67,"Friday, December 15, 2023",Seller,2023
1416,30,78,7,"Wednesday, August 23, 2023",Seller,2023
1638,30,14,91,"Saturday, February 4, 2023",Seller,2023
1985,30,135,68,"Tuesday, November 7, 2023",Seller,2023
2106,30,162,60,"Tuesday, April 4, 2023",Seller,2023
2556,30,132,52,"Monday, April 17, 2023",Seller,2023
2605,30,196,11,"Friday, May 26, 2023",Seller,2023
2755,30,200,31,"Sunday, October 29, 2023",Seller,2023
2946,30,125,46,"Thursday, April 27, 2023",Seller,2023
3050,30,138,12,"Wednesday, May 10, 2023",Seller,2023
3110,30,26,97,"Tuesday, April 18, 2023",Seller,2023
3254,30,69,72,"Saturday, July 1, 2023",Seller,2023
3341,30,115,100,"Monday, December 4, 2023",Seller,2023
3440,30,191,34,"Tuesday, July 18, 2023",Seller,2023
3575,30,153,26,"Sunday, February 12, 2023",Seller,2023
3863,30,44,47,"Wednesday, April 5, 2023",Seller,2023
4157,30,43,27,"Monday, November 20, 2023",Seller,2023
4168,30,180,36,"Thursday, October 5, 2023",Seller,2023
4259,30,77,80,"Friday, January 13, 2023",Seller,2023
4347,30,149,43,"Thursday, February 9, 2023",Seller,2023
4361,30,5,17,"Friday, October 27, 2023",Seller,2023
5094,30,18,71,"Friday, April 14, 2023",Seller,2023
5124,30,166,32,"Monday, October 30, 2023",Seller,2023
5182,30,116,69,"Thursday, July 6, 2023",Seller,2023
5551,30,189,62,"Saturday, August 26, 2023",Seller,2023
5716,30,138,59,"Friday, August 4, 2023",Seller,2023
5908,30,146,51,"Friday, August 18, 2023",Seller,2023
5961,30,88,91,"Thursday, October 19, 2023",Seller,2023
6054,30,59,89,"Sunday, January 1, 2023",Seller,2023
6187,30,123,46,"Wednesday, October 4, 2023",Seller,2023
6260,30,75,57,"Tuesday, May 2, 2023",Seller,2023
6329,30,108,92,"Monday, April 10, 2023",Seller,2023
6770,30,86,35,"Thursday, November 16, 2023",Seller,2023
6867,30,85,50,"Monday, April 3, 2023",Seller,2023
6998,30,146,62,"Friday, January 27, 2023",Seller,2023
7064,30,192,96,"Saturday, August 12, 2023",Seller,2023
7090,30,57,45,"Thursday, May 25, 2023",Seller,2023
7249,30,135,92,"Saturday, November 25, 2023",Seller,2023
7252,30,124,73,"Monday, July 31, 2023",Seller,2023
7397,30,127,33,"Monday, July 31, 2023",Seller,2023
8007,30,153,35,"Monday, August 21, 2023",Seller,2023
8282,30,85,96,"Friday, September 8, 2023",Seller,2023
8389,30,8,64,"Thursday, February 16, 2023",Seller,2023
8528,30,98,38,"Thursday, March 2, 2023",Seller,2023
8896,30,161,5,"Sunday, December 3, 2023",Seller,2023
9470,30,32,10,"Thursday, July 6, 2023",Seller,2023
9540,30,27,17,"Friday, May 12, 2023",Seller,2023
9553,30,70,26,"Saturday, July 29, 2023",Seller,2023
9682,30,102,17,"Friday, December 1, 2023",Seller,2023
9685,30,100,90,"Thursday, September 14, 2023",Seller,2023
9859,30,115,15,"Thursday, May 4, 2023",Seller,2023
117,30,139,76,"Monday, January 22, 2024",Seller,2024
144,30,116,58,"Tuesday, January 24, 2023",Seller,2023
696,30,92,25,"Tuesday, January 31, 2023",Seller,2023
983,30,122,18,"Wednesday, July 3, 2024",Seller,2024
997,30,192,15,"Wednesday, March 27, 2024",Seller,2024
1014,30,127,22,"Thursday, September 14, 2023",Seller,2023
1172,30,24,67,"Friday, December 15, 2023",Seller,2023
1416,30,78,7,"Wednesday, August 23, 2023",Seller,2023
1638,30,14,91,"Saturday, February 4, 2023",Seller,2023
1985,30,135,68,"Tuesday, November 7, 2023",Seller,2023
2106,30,162,60,"Tuesday, April 4, 2023",Seller,2023
2556,30,132,52,"Monday, April 17, 2023",Seller,2023
2605,30,196,11,"Friday, May 26, 2023",Seller,2023
2755,30,200,31,"Sunday, October 29, 2023",Seller,2023
2946,30,125,46,"Thursday, April 27, 2023",Seller,2023
3050,30,138,12,"Wednesday, May 10, 2023",Seller,2023
3110,30,26,97,"Tuesday, April 18, 2023",Seller,2023
3254,30,69,72,"Saturday, July 1, 2023",Seller,2023
3341,30,115,100,"Monday, December 4, 2023",Seller,2023
3440,30,191,34,"Tuesday, July 18, 2023",Seller,2023
3575,30,153,26,"Sunday, February 12, 2023",Seller,2023
3863,30,44,47,"Wednesday, April 5, 2023",Seller,2023
4157,30,43,27,"Monday, November 20, 2023",Seller,2023
4168,30,180,36,"Thursday, October 5, 2023",Seller,2023
4259,30,77,80,"Friday, January 13, 2023",Seller,2023
4347,30,149,43,"Thursday, February 9, 2023",Seller,2023
4361,30,5,17,"Friday, October 27, 2023",Seller,2023
28,30,88,11,"Friday, January 28, 2022",Seller,2022
171,30,121,87,"Monday, June 20, 2022",Seller,2022
173,30,49,77,"Wednesday, June 22, 2022",Seller,2022
405,30,157,86,"Saturday, September 2, 2023",Seller,2023
425,30,52,89,"Tuesday, January 3, 2023",Seller,2023
457,30,70,40,"Saturday, February 4, 2023",Seller,2023
883,30,38,60,"Saturday, January 6, 2024",Seller,2024
957,30,134,48,"Wednesday, August 14, 2024",Seller,2024
972,30,194,81,"Thursday, August 29, 2024",Seller,2024
1026,30,135,72,"Tuesday, October 22, 2024",Seller,2024
1159,30,111,23,"Thursday, April 3, 2025",Seller,2025
1169,30,183,32,"Friday, March 14, 2025",Seller,2025
1226,30,26,20,"Sunday, October 5, 2025",Seller,2025
1241,30,112,45,"Sunday, May 25, 2025",Seller,2025
1257,30,58,96,"Monday, October 6, 2025",Seller,2025
1308,30,28,51,"Thursday, July 31, 2025",Seller,2025
1326,30,80,98,"Monday, August 18, 2025",Seller,2025
1487,30,36,96,"Monday, January 26, 2026",Seller,2026
138,3,79,52,"Sunday, March 12, 2023",Seller,2023
246,3,154,97,"Thursday, November 30, 2023",Seller,2023
724,3,59,42,"Tuesday, July 4, 2023",Seller,2023
870,3,68,95,"Thursday, August 17, 2023",Seller,2023
874,3,68,35,"Wednesday, June 28, 2023",Seller,2023
988,3,150,70,"Monday, July 3, 2023",Seller,2023
1064,3,71,77,"Thursday, February 23, 2023",Seller,2023
1094,3,60,18,"Thursday, November 9, 2023",Seller,2023
1602,3,160,86,"Saturday, September 30, 2023",Seller,2023
1801,3,49,13,"Sunday, August 13, 2023",Seller,2023
2002,3,78,55,"Thursday, February 16, 2023",Seller,2023
2127,3,147,64,"Monday, July 24, 2023",Seller,2023
2171,3,112,30,"Friday, January 13, 2023",Seller,2023
2239,3,34,87,"Monday, October 30, 2023",Seller,2023
2330,3,115,91,"Monday, January 2, 2023",Seller,2023
2561,3,112,95,"Tuesday, March 7, 2023",Seller,2023
2712,3,69,35,"Sunday, November 5, 2023",Seller,2023
2802,3,86,63,"Tuesday, October 10, 2023",Seller,2023
2876,3,110,82,"Sunday, July 9, 2023",Seller,2023
2880,3,162,89,"Wednesday, November 15, 2023",Seller,2023
2992,3,127,15,"Saturday, July 8, 2023",Seller,2023
3307,3,84,60,"Saturday, November 18, 2023",Seller,2023
3335,3,69,64,"Tuesday, December 12, 2023",Seller,2023
3666,3,141,69,"Friday, July 14, 2023",Seller,2023
3809,3,86,46,"Monday, June 26, 2023",Seller,2023
3866,3,187,30,"Sunday, October 15, 2023",Seller,2023
4968,3,60,56,"Wednesday, August 9, 2023",Seller,2023
5378,3,73,64,"Thursday, January 5, 2023",Seller,2023
5796,3,167,66,"Thursday, January 5, 2023",Seller,2023
5856,3,178,25,"Wednesday, January 11, 2023",Seller,2023
5913,3,42,17,"Tuesday, December 26, 2023",Seller,2023
5969,3,198,79,"Tuesday, December 5, 2023",Seller,2023
6055,3,125,77,"Monday, October 9, 2023",Seller,2023
6454,3,46,56,"Sunday, June 11, 2023",Seller,2023
6490,3,177,79,"Saturday, November 25, 2023",Seller,2023
6518,3,167,71,"Monday, July 17, 2023",Seller,2023
6680,3,31,22,"Saturday, September 30, 2023",Seller,2023
6971,3,12,39,"Tuesday, December 26, 2023",Seller,2023
7003,3,49,15,"Wednesday, June 7, 2023",Seller,2023
7016,3,132,31,"Tuesday, November 7, 2023",Seller,2023
7087,3,191,7,"Friday, January 13, 2023",Seller,2023
7155,3,155,59,"Saturday, July 1, 2023",Seller,2023
7567,3,119,56,"Sunday, May 7, 2023",Seller,2023
7577,3,171,97,"Saturday, October 21, 2023",Seller,2023
7583,3,26,36,"Saturday, July 29, 2023",Seller,2023
7901,3,103,22,"Saturday, May 27, 2023",Seller,2023
7938,3,94,98,"Friday, September 8, 2023",Seller,2023
8051,3,60,80,"Wednesday, March 29, 2023",Seller,2023
8165,3,51,77,"Saturday, August 26, 2023",Seller,2023
8251,3,34,77,"Wednesday, May 31, 2023",Seller,2023
8269,3,115,26,"Tuesday, June 6, 2023",Seller,2023
8378,3,137,99,"Wednesday, February 22, 2023",Seller,2023
8430,3,12,40,"Monday, July 10, 2023",Seller,2023
8489,3,25,98,"Monday, September 4, 2023",Seller,2023
8796,3,76,91,"Wednesday, July 5, 2023",Seller,2023
9000,3,196,6,"Tuesday, February 21, 2023",Seller,2023
9223,3,31,49,"Sunday, January 29, 2023",Seller,2023
9257,3,176,54,"Saturday, April 1, 2023",Seller,2023
9258,3,123,70,"Tuesday, June 13, 2023",Seller,2023
9365,3,183,63,"Monday, January 30, 2023",Seller,2023
9561,3,80,76,"Wednesday, February 8, 2023",Seller,2023
9918,3,46,66,"Thursday, November 30, 2023",Seller,2023
17,3,196,200,"Sunday, April 9, 2023",Seller,2023
138,3,79,52,"Monday, January 16, 2023",Seller,2023
246,3,154,97,"Thursday, June 15, 2023",Seller,2023
724,3,59,42,"Tuesday, October 3, 2023",Seller,2023
870,3,68,95,"Friday, February 10, 2023",Seller,2023
874,3,68,35,"Saturday, June 10, 2023",Seller,2023
988,3,150,70,"Thursday, March 14, 2024",Seller,2024
1064,3,71,77,"Thursday, February 23, 2023",Seller,2023
1094,3,60,18,"Thursday, November 9, 2023",Seller,2023
1602,3,160,86,"Saturday, September 30, 2023",Seller,2023
1801,3,49,13,"Sunday, August 13, 2023",Seller,2023
2002,3,78,55,"Thursday, February 16, 2023",Seller,2023
2127,3,147,64,"Monday, July 24, 2023",Seller,2023
2171,3,112,30,"Friday, January 13, 2023",Seller,2023
2239,3,34,87,"Monday, October 30, 2023",Seller,2023
2330,3,115,91,"Monday, January 2, 2023",Seller,2023
2561,3,112,95,"Tuesday, March 7, 2023",Seller,2023
2712,3,69,35,"Sunday, November 5, 2023",Seller,2023
2802,3,86,63,"Tuesday, October 10, 2023",Seller,2023
2876,3,110,82,"Sunday, July 9, 2023",Seller,2023
2880,3,162,89,"Wednesday, November 15, 2023",Seller,2023
2992,3,127,15,"Saturday, July 8, 2023",Seller,2023
3307,3,84,60,"Saturday, November 18, 2023",Seller,2023
3335,3,69,64,"Tuesday, December 12, 2023",Seller,2023
3666,3,141,69,"Friday, July 14, 2023",Seller,2023
3809,3,86,46,"Monday, June 26, 2023",Seller,2023
3866,3,187,30,"Sunday, October 15, 2023",Seller,2023
134,3,179,39,"Saturday, May 14, 2022",Seller,2022
417,3,172,22,"Tuesday, February 21, 2023",Seller,2023
653,3,142,28,"Sunday, October 15, 2023",Seller,2023
792,3,7,86,"Saturday, February 3, 2024",Seller,2024
832,3,155,93,"Monday, November 4, 2024",Seller,2024
887,3,165,64,"Monday, May 6, 2024",Seller,2024
909,3,144,10,"Thursday, June 27, 2024",Seller,2024
982,3,57,71,"Friday, August 9, 2024",Seller,2024
1015,3,94,78,"Sunday, November 10, 2024",Seller,2024
1118,3,50,14,"Wednesday, January 22, 2025",Seller,2025
1231,3,77,31,"Thursday, May 15, 2025",Seller,2025
1256,3,200,41,"Saturday, September 6, 2025",Seller,2025
1471,3,28,88,"Thursday, October 1, 2026",Seller,2026
179,18,168,95,"Saturday, December 16, 2023",Seller,2023
736,18,54,73,"Friday, December 8, 2023",Seller,2023
787,18,138,21,"Wednesday, November 15, 2023",Seller,2023
859,18,195,12,"Tuesday, May 16, 2023",Seller,2023
1340,18,141,91,"Sunday, March 19, 2023",Seller,2023
1579,18,79,21,"Thursday, March 30, 2023",Seller,2023
1653,18,50,75,"Saturday, November 11, 2023",Seller,2023
2199,18,27,66,"Wednesday, March 8, 2023",Seller,2023
2243,18,121,5,"Tuesday, August 1, 2023",Seller,2023
2377,18,185,9,"Thursday, January 26, 2023",Seller,2023
2576,18,136,34,"Wednesday, May 17, 2023",Seller,2023
2824,18,125,6,"Monday, March 27, 2023",Seller,2023
2935,18,141,52,"Thursday, March 30, 2023",Seller,2023
3311,18,10,51,"Saturday, December 30, 2023",Seller,2023
3565,18,100,67,"Tuesday, March 7, 2023",Seller,2023
3874,18,161,72,"Tuesday, July 25, 2023",Seller,2023
4096,18,44,53,"Wednesday, June 21, 2023",Seller,2023
4118,18,128,76,"Thursday, March 9, 2023",Seller,2023
4257,18,115,18,"Thursday, September 14, 2023",Seller,2023
4278,18,148,50,"Saturday, August 19, 2023",Seller,2023
4323,18,108,91,"Sunday, May 14, 2023",Seller,2023
4561,18,35,28,"Saturday, April 29, 2023",Seller,2023
4600,18,53,43,"Tuesday, July 4, 2023",Seller,2023
4624,18,71,27,"Friday, March 3, 2023",Seller,2023
4643,18,171,38,"Wednesday, May 10, 2023",Seller,2023
4712,18,38,89,"Saturday, July 29, 2023",Seller,2023
4827,18,58,62,"Saturday, May 20, 2023",Seller,2023
4938,18,130,35,"Monday, September 25, 2023",Seller,2023
4986,18,114,59,"Monday, January 30, 2023",Seller,2023
5284,18,153,75,"Friday, December 1, 2023",Seller,2023
5766,18,4,29,"Tuesday, February 7, 2023",Seller,2023
5786,18,168,50,"Sunday, September 17, 2023",Seller,2023
5835,18,55,38,"Saturday, December 9, 2023",Seller,2023
5847,18,128,66,"Friday, November 10, 2023",Seller,2023
6094,18,91,99,"Friday, April 28, 2023",Seller,2023
6525,18,16,50,"Wednesday, April 19, 2023",Seller,2023
7198,18,66,34,"Wednesday, October 25, 2023",Seller,2023
7266,18,118,61,"Wednesday, September 20, 2023",Seller,2023
7284,18,28,32,"Sunday, January 29, 2023",Seller,2023
7470,18,102,29,"Saturday, June 3, 2023",Seller,2023
7515,18,107,18,"Tuesday, November 14, 2023",Seller,2023
7603,18,161,22,"Saturday, February 4, 2023",Seller,2023
7634,18,5,40,"Saturday, January 7, 2023",Seller,2023
7655,18,136,44,"Thursday, September 14, 2023",Seller,2023
7716,18,162,91,"Tuesday, November 28, 2023",Seller,2023
7865,18,29,97,"Thursday, March 9, 2023",Seller,2023
8328,18,29,81,"Tuesday, July 18, 2023",Seller,2023
8742,18,88,64,"Sunday, August 6, 2023",Seller,2023
8847,18,40,84,"Thursday, March 23, 2023",Seller,2023
8974,18,136,72,"Saturday, September 16, 2023",Seller,2023
9310,18,170,63,"Tuesday, May 30, 2023",Seller,2023
9393,18,164,98,"Wednesday, September 20, 2023",Seller,2023
9717,18,178,71,"Thursday, June 15, 2023",Seller,2023
9765,18,73,66,"Tuesday, February 7, 2023",Seller,2023
179,18,168,95,"Tuesday, March 14, 2023",Seller,2023
736,18,54,73,"Tuesday, March 28, 2023",Seller,2023
